Lemma,Nombre d'apparitions,Frequence d'apparition
gij,6,0.06818
eten,5,0.05682
ne,5,0.05682
de,5,0.05682
op,4,0.04545
hij,4,0.04545
eer,3,0.03409
niet,3,0.03409
ook,3,0.03409
deze,3,0.03409
een,3,0.03409
zij,3,0.03409
met,2,0.02273
dan,2,0.02273
bij,2,0.02273
te,2,0.02273
en,2,0.02273
wel,1,0.01136
af,1,0.01136
heten,1,0.01136
zijn,1,0.01136
nu,1,0.01136
haar,1,0.01136
uw,1,0.01136
daartel,1,0.01136
vangen+zij,1,0.01136
die,1,0.01136
staan+men,1,0.01136
o,1,0.01136
hoofd,1,0.01136
maar,1,0.01136
in,1,0.01136
het+zij,1,0.01136
vol,1,0.01136
men,1,0.01136
achter,1,0.01136
ederigen,1,0.01136
noch,1,0.01136
daar,1,0.01136
men+zien,1,0.01136
stuur,1,0.01136
noorden,1,0.01136
zuiden,1,0.01136
west,1,0.01136
wij,1,0.01136
nader,1,0.01136
.,1,0.01136
aan,1,0.01136
