Lemma,Nombre d'apparitions,Frequence d'apparition
of,18,0.10465
haar,12,0.06977
zij,12,0.06977
hij,10,0.05814
een,10,0.05814
ne,10,0.05814
het,7,0.0407
van,6,0.03488
hier,5,0.02907
eten,5,0.02907
de,4,0.02326
te,4,0.02326
gij,4,0.02326
uw,4,0.02326
nu,4,0.02326
dat,3,0.01744
zijn,3,0.01744
na,3,0.01744
voor,3,0.01744
ja,3,0.01744
ik,2,0.01163
hoe,2,0.01163
dan,2,0.01163
uit,2,0.01163
wezen,2,0.01163
geen,2,0.01163
en,2,0.01163
met,2,0.01163
op,2,0.01163
in,2,0.01163
hand,2,0.01163
elk,2,0.01163
getade,1,0.00581
eer,1,0.00581
god,1,0.00581
hangen,1,0.00581
dat+men,1,0.00581
o,1,0.00581
droef,1,0.00581
eenpaarlijk,1,0.00581
ens,1,0.00581
..t,1,0.00581
.chat,1,0.00581
at,1,0.00581
deze,1,0.00581
het+zijn,1,0.00581
et,1,0.00581
tot,1,0.00581
niemand,1,0.00581
.chelden,1,0.00581
