Lemma,Nombre d'apparitions,Frequence d'apparition
de,24,0.14371
hij,16,0.09581
en,10,0.05988
een,9,0.05389
met,7,0.04192
zijn,6,0.03593
van,6,0.03593
die,4,0.02395
gij,4,0.02395
zij,4,0.02395
niet,4,0.02395
ne,4,0.02395
dat,4,0.02395
al,4,0.02395
ons,4,0.02395
nu,4,0.02395
om,3,0.01796
wel,3,0.01796
maar,3,0.01796
wij,3,0.01796
het,3,0.01796
als,3,0.01796
te,3,0.01796
ook,2,0.01198
nog,2,0.01198
haten,2,0.01198
onder,2,0.01198
in,2,0.01198
hebben+gij,1,0.00599
na,1,0.00599
hand,1,0.00599
heel,1,0.00599
te+de,1,0.00599
uw,1,0.00599
eten,1,0.00599
door,1,0.00599
kort,1,0.00599
eine,1,0.00599
hier,1,0.00599
zeer,1,0.00599
eer,1,0.00599
haar,1,0.00599
meer,1,0.00599
dan,1,0.00599
a,1,0.00599
zo,1,0.00599
eind,1,0.00599
hangen,1,0.00599
men+zien,1,0.00599
hood,1,0.00599
