Lemma,Nombre d'apparitions,Frequence d'apparition
gij,14,0.13861
ik,10,0.09901
mijn,7,0.06931
de,5,0.0495
eten,4,0.0396
een,4,0.0396
in,3,0.0297
nu,2,0.0198
dat,2,0.0198
met,2,0.0198
en,2,0.0198
wij,2,0.0198
haten,2,0.0198
het,2,0.0198
zij,2,0.0198
hij,2,0.0198
uw,2,0.0198
door,2,0.0198
je,1,0.0099
vol,1,0.0099
zijn,1,0.0099
niemand,1,0.0099
niet,1,0.0099
als,1,0.0099
die,1,0.0099
geen,1,0.0099
haat,1,0.0099
doch,1,0.0099
genaard,1,0.0099
koken,1,0.0099
el,1,0.0099
houden,1,0.0099
om,1,0.0099
ons,1,0.0099
d,1,0.0099
zo,1,0.0099
alleen,1,0.0099
te,1,0.0099
bij,1,0.0099
hoon,1,0.0099
hebben,1,0.0099
eng,1,0.0099
neffens,1,0.0099
et,1,0.0099
mits,1,0.0099
van,1,0.0099
na,1,0.0099
huis,1,0.0099
eer,1,0.0099
daar,1,0.0099
