Lemma,Nombre d'apparitions,Frequence d'apparition
het,7,0.11667
ne,4,0.06667
de,4,0.06667
in,4,0.06667
of,3,0.05
gij,3,0.05
et,2,0.03333
uw,2,0.03333
na,2,0.03333
dat,2,0.03333
lang,2,0.03333
van,2,0.03333
die,1,0.01667
ir,1,0.01667
door,1,0.01667
zijn,1,0.01667
ja,1,0.01667
te,1,0.01667
voor,1,0.01667
om,1,0.01667
geen,1,0.01667
dan,1,0.01667
haten,1,0.01667
op,1,0.01667
daar,1,0.01667
een,1,0.01667
gijs,1,0.01667
de+te,1,0.01667
ech,1,0.01667
naar,1,0.01667
eten,1,0.01667
als,1,0.01667
hoeden,1,0.01667
ee,1,0.01667
zich,1,0.01667
