Lemma,Nombre d'apparitions,Frequence d'apparition
gij,25,0.13661
de+van,11,0.06011
een,10,0.05464
ne,8,0.04372
dat,8,0.04372
niet,7,0.03825
uw,7,0.03825
ik,7,0.03825
haar,6,0.03279
de,6,0.03279
op,6,0.03279
zo,6,0.03279
hebben,5,0.02732
zijn,5,0.02732
eten,5,0.02732
haten,4,0.02186
dijn,4,0.02186
al,3,0.01639
bij,3,0.01639
nu,3,0.01639
de+te,3,0.01639
en,3,0.01639
gij+hebben,3,0.01639
van+de,3,0.01639
te,3,0.01639
mijn,2,0.01093
ik+menen,2,0.01093
uit,2,0.01093
voor,2,0.01093
daar,2,0.01093
binnen,2,0.01093
zij,2,0.01093
zwaarlijk,2,0.01093
du+zijn,1,0.00546
die,1,0.00546
a,1,0.00546
hij,1,0.00546
laten,1,0.00546
o,1,0.00546
in,1,0.00546
dat+zijn,1,0.00546
het,1,0.00546
nie,1,0.00546
het+willen,1,0.00546
onder,1,0.00546
met,1,0.00546
