Lemma,Nombre d'apparitions,Frequence d'apparition
de,19,0.11243
ik,13,0.07692
gij,11,0.06509
een,10,0.05917
ne,7,0.04142
in,6,0.0355
uw,6,0.0355
hij,5,0.02959
zijn,5,0.02959
dat,4,0.02367
die,4,0.02367
op,4,0.02367
hier,4,0.02367
van,4,0.02367
wij,4,0.02367
ook,3,0.01775
mijn,3,0.01775
eer,3,0.01775
zij,3,0.01775
deze,3,0.01775
men,3,0.01775
het,3,0.01775
hoofd,3,0.01775
hebben,2,0.01183
en,2,0.01183
niet,2,0.01183
naar,2,0.01183
na,2,0.01183
haten,2,0.01183
hood,2,0.01183
ee,2,0.01183
tonen,2,0.01183
al,2,0.01183
of,2,0.01183
voor,2,0.01183
erk,1,0.00592
hoop,1,0.00592
elk,1,0.00592
met,1,0.00592
het+hoe,1,0.00592
oogblijk,1,0.00592
zonder,1,0.00592
als,1,0.00592
zoetigheid,1,0.00592
choch,1,0.00592
achtegaal,1,0.00592
te,1,0.00592
om,1,0.00592
ont,1,0.00592
wat,1,0.00592
