Lemma,Nombre d'apparitions,Frequence d'apparition
de,19,0.17273
een,6,0.05455
het,5,0.04545
in,5,0.04545
van,5,0.04545
gij,4,0.03636
ne,3,0.02727
eer,3,0.02727
zijn,3,0.02727
niet,3,0.02727
en,3,0.02727
als,3,0.02727
op,2,0.01818
horen,2,0.01818
o,2,0.01818
noch,2,0.01818
zij,2,0.01818
nooit,2,0.01818
die,2,0.01818
hoofd,2,0.01818
dan,2,0.01818
haar,2,0.01818
aan,1,0.00909
hangen,1,0.00909
uw,1,0.00909
nimmer,1,0.00909
hoon,1,0.00909
zich,1,0.00909
hij,1,0.00909
eerst,1,0.00909
et,1,0.00909
te,1,0.00909
om,1,0.00909
mijn,1,0.00909
eten,1,0.00909
eind,1,0.00909
dit,1,0.00909
lang,1,0.00909
verwering,1,0.00909
geen,1,0.00909
el,1,0.00909
dat,1,0.00909
voorbuit,1,0.00909
voort,1,0.00909
ook,1,0.00909
hoe,1,0.00909
ons,1,0.00909
nu,1,0.00909
even,1,0.00909
zo,1,0.00909
