Lemma,Nombre d'apparitions,Frequence d'apparition
gij,11,0.07333
een,11,0.07333
de,9,0.06
zij,9,0.06
ik,8,0.05333
en,8,0.05333
van,7,0.04667
hij,6,0.04
mijn,6,0.04
eten,5,0.03333
zijn,4,0.02667
daar,4,0.02667
haar,4,0.02667
met,3,0.02
dit,3,0.02
dat,3,0.02
hood,3,0.02
te,2,0.01333
ook,2,0.01333
adieu,2,0.01333
uw,2,0.01333
hoon,2,0.01333
die,2,0.01333
in+dat,2,0.01333
eerlijk,2,0.01333
ja,2,0.01333
de+te,2,0.01333
hoe,2,0.01333
al,2,0.01333
altoos,2,0.01333
hebben,1,0.00667
zijn+er,1,0.00667
deerlijk,1,0.00667
o,1,0.00667
tenieg,1,0.00667
nooit,1,0.00667
met+de,1,0.00667
te+de,1,0.00667
in,1,0.00667
boven,1,0.00667
een+te,1,0.00667
hij+zij,1,0.00667
door,1,0.00667
wel,1,0.00667
oogst,1,0.00667
uit,1,0.00667
eer,1,0.00667
wij,1,0.00667
ie,1,0.00667
omtrent,1,0.00667
