Lemma,Nombre d'apparitions,Frequence d'apparition
een,10,0.08475
gij,10,0.08475
zij,8,0.0678
hij,7,0.05932
ne,7,0.05932
van,4,0.0339
ik,4,0.0339
in,4,0.0339
haar,3,0.02542
wij,3,0.02542
met,3,0.02542
mijn,3,0.02542
het,3,0.02542
niet,3,0.02542
hier,2,0.01695
uw,2,0.01695
ook,2,0.01695
ja,2,0.01695
na,2,0.01695
te,2,0.01695
als,2,0.01695
deze,2,0.01695
eer,2,0.01695
die,2,0.01695
zijn,2,0.01695
hebben,2,0.01695
al,2,0.01695
samen,1,0.00847
bij,1,0.00847
en,1,0.00847
meer,1,0.00847
op,1,0.00847
zeer,1,0.00847
hangen,1,0.00847
om,1,0.00847
dit,1,0.00847
wat,1,0.00847
klaar,1,0.00847
ei,1,0.00847
dat,1,0.00847
nadder,1,0.00847
de,1,0.00847
tot,1,0.00847
200,1,0.00847
voor,1,0.00847
zo,1,0.00847
geen,1,0.00847
