Lemma,Nombre d'apparitions,Frequence d'apparition
haar,7,0.10294
gij,7,0.10294
in,5,0.07353
de,4,0.05882
op,3,0.04412
een,3,0.04412
het,3,0.04412
mijn,3,0.04412
ik,3,0.04412
hij,2,0.02941
koken,2,0.02941
dat,2,0.02941
ei,2,0.02941
te,2,0.02941
aan,2,0.02941
hebben,2,0.02941
zijn,1,0.01471
eten,1,0.01471
al,1,0.01471
dit,1,0.01471
niet,1,0.01471
horen,1,0.01471
houden,1,0.01471
tot,1,0.01471
bei,1,0.01471
zij,1,0.01471
die,1,0.01471
eed,1,0.01471
sprong,1,0.01471
heten,1,0.01471
watervloeien,1,0.01471
de+te,1,0.01471
