Lemma,Nombre d'apparitions,Frequence d'apparition
de,11,0.18033
ne,3,0.04918
in,3,0.04918
van,3,0.04918
eer,2,0.03279
het,2,0.03279
dan,2,0.03279
en,2,0.03279
na,2,0.03279
et,2,0.03279
wij,2,0.03279
met,2,0.03279
een,2,0.03279
dat,1,0.01639
te,1,0.01639
voor,1,0.01639
toch,1,0.01639
eten,1,0.01639
ook,1,0.01639
het+ooit,1,0.01639
te+de,1,0.01639
men,1,0.01639
eerietlang,1,0.01639
bij,1,0.01639
welkom,1,0.01639
hier,1,0.01639
ons,1,0.01639
johannes,1,0.01639
zilver,1,0.01639
aan,1,0.01639
dus,1,0.01639
zijn,1,0.01639
hangen,1,0.01639
naar,1,0.01639
die,1,0.01639
op,1,0.01639
