Lemma,Nombre d'apparitions,Frequence d'apparition
uw,10,0.14925
gij,6,0.08955
hij,4,0.0597
ne,4,0.0597
eer,3,0.04478
een,3,0.04478
in,3,0.04478
niet,3,0.04478
zijn,3,0.04478
eten,2,0.02985
aan,2,0.02985
en,2,0.02985
de,2,0.02985
het,2,0.02985
tot,1,0.01493
uit,1,0.01493
genoeg,1,0.01493
voor,1,0.01493
ik+ne,1,0.01493
vorderen,1,0.01493
van,1,0.01493
toe,1,0.01493
dan,1,0.01493
waarheid,1,0.01493
over,1,0.01493
met,1,0.01493
at,1,0.01493
waar,1,0.01493
zij,1,0.01493
geen,1,0.01493
hoe,1,0.01493
et,1,0.01493
