Lemma,Nombre d'apparitions,Frequence d'apparition
een,13,0.09155
de,11,0.07746
zij,8,0.05634
het,8,0.05634
haar,7,0.0493
hij,7,0.0493
dat,6,0.04225
die,5,0.03521
eer,5,0.03521
op,4,0.02817
daar,4,0.02817
mijn,4,0.02817
ik,3,0.02113
hebben,3,0.02113
niet,3,0.02113
geen,3,0.02113
eten,3,0.02113
van,3,0.02113
voor,3,0.02113
dan,3,0.02113
tonen,2,0.01408
in,2,0.01408
haten,2,0.01408
wel,2,0.01408
gij,2,0.01408
al,2,0.01408
naar,2,0.01408
nog,1,0.00704
hoon,1,0.00704
tot,1,0.00704
want,1,0.00704
ag,1,0.00704
eeuw,1,0.00704
of,1,0.00704
.,1,0.00704
ee,1,0.00704
wie,1,0.00704
zeer,1,0.00704
hier,1,0.00704
wat,1,0.00704
je,1,0.00704
aan,1,0.00704
ne,1,0.00704
doch,1,0.00704
ding,1,0.00704
uw,1,0.00704
horen,1,0.00704
koken,1,0.00704
zijn,1,0.00704
