Lemma,Nombre d'apparitions,Frequence d'apparition
een,11,0.0991
hij,8,0.07207
gij,8,0.07207
de,7,0.06306
ik,5,0.04505
wij,5,0.04505
te,4,0.03604
met,3,0.02703
na,3,0.02703
zijn,3,0.02703
deze,3,0.02703
dit,3,0.02703
voor,2,0.01802
eer,2,0.01802
hoog,2,0.01802
zo,2,0.01802
die,2,0.01802
uit,2,0.01802
mijn,2,0.01802
alzo,2,0.01802
en,2,0.01802
hangen,2,0.01802
binnen,1,0.00901
ee,1,0.00901
o,1,0.00901
:,1,0.00901
voort,1,0.00901
zelf,1,0.00901
al,1,0.00901
men,1,0.00901
hoofd,1,0.00901
ons,1,0.00901
wel,1,0.00901
tijdelijk,1,0.00901
voorbeelde,1,0.00901
zij,1,0.00901
het+oot,1,0.00901
achten,1,0.00901
elk,1,0.00901
van,1,0.00901
ei,1,0.00901
in+het,1,0.00901
et,1,0.00901
eenpaarlijk,1,0.00901
dat,1,0.00901
ook,1,0.00901
tot,1,0.00901
in+de,1,0.00901
zeer,1,0.00901
over,1,0.00901
