Lemma,Nombre d'apparitions,Frequence d'apparition
een,9,0.1125
ne,6,0.075
de,5,0.0625
eer,3,0.0375
hebben,3,0.0375
gij,3,0.0375
als,2,0.025
nu,2,0.025
haar,2,0.025
te,2,0.025
eten,2,0.025
zijn,2,0.025
hij,2,0.025
van,2,0.025
met,2,0.025
zij,2,0.025
niemand,1,0.0125
of,1,0.0125
terwelf,1,0.0125
troomte,1,0.0125
hand,1,0.0125
ook,1,0.0125
dat,1,0.0125
hangen,1,0.0125
elk,1,0.0125
om,1,0.0125
smaken,1,0.0125
onder,1,0.0125
horen,1,0.0125
doch,1,0.0125
wel,1,0.0125
wat,1,0.0125
mede,1,0.0125
bereiden+zij,1,0.0125
elechter,1,0.0125
die,1,0.0125
in,1,0.0125
en,1,0.0125
over,1,0.0125
aan,1,0.0125
woord,1,0.0125
want,1,0.0125
hoofd,1,0.0125
niet,1,0.0125
uw,1,0.0125
hier,1,0.0125
zo,1,0.0125
