Lemma,Nombre d'apparitions,Frequence d'apparition
gij,18,0.1295
mijn,11,0.07914
ik,10,0.07194
in,7,0.05036
een,7,0.05036
uw,5,0.03597
het,5,0.03597
de,4,0.02878
met,4,0.02878
dan,4,0.02878
al,3,0.02158
geen,3,0.02158
niet,3,0.02158
want,3,0.02158
van,3,0.02158
nu,3,0.02158
ne,3,0.02158
bij,3,0.02158
dat,3,0.02158
op,2,0.01439
en,2,0.01439
zo,2,0.01439
als,2,0.01439
eerst,2,0.01439
eer,2,0.01439
alzo,1,0.00719
gunnen,1,0.00719
naar,1,0.00719
te,1,0.00719
200,1,0.00719
hij,1,0.00719
weer,1,0.00719
haten,1,0.00719
doch,1,0.00719
aan,1,0.00719
of,1,0.00719
altijd,1,0.00719
hebben,1,0.00719
n,1,0.00719
door,1,0.00719
deze,1,0.00719
voor,1,0.00719
zij,1,0.00719
eten,1,0.00719
wel,1,0.00719
elk,1,0.00719
nimmer,1,0.00719
waar,1,0.00719
ochte,1,0.00719
die,1,0.00719
