Lemma,Nombre d'apparitions,Frequence d'apparition
het,12,0.09917
hij,12,0.09917
ne,7,0.05785
zijn,6,0.04959
eten,5,0.04132
een,5,0.04132
de,5,0.04132
door,4,0.03306
te,4,0.03306
dat,4,0.03306
en,3,0.02479
in,3,0.02479
men,3,0.02479
hoofd,3,0.02479
zo,2,0.01653
met,2,0.01653
niet,2,0.01653
geen,2,0.01653
na,2,0.01653
als,2,0.01653
hangen,2,0.01653
van,2,0.01653
oog,2,0.01653
nu,2,0.01653
die,2,0.01653
op,2,0.01653
billijk,1,0.00826
elk,1,0.00826
:,1,0.00826
daar+zij,1,0.00826
naar,1,0.00826
ook,1,0.00826
hodelijk,1,0.00826
het+waart,1,0.00826
alzo,1,0.00826
daar,1,0.00826
aan,1,0.00826
janer,1,0.00826
eer+het,1,0.00826
eens,1,0.00826
dan,1,0.00826
ja+ne,1,0.00826
hand,1,0.00826
al,1,0.00826
recht,1,0.00826
af,1,0.00826
of,1,0.00826
