Lemma,Nombre d'apparitions,Frequence d'apparition
gij,7,0.08333
wij,7,0.08333
niet,5,0.05952
eer,4,0.04762
na,4,0.04762
dat,4,0.04762
al,3,0.03571
een,3,0.03571
zo,3,0.03571
en+het,2,0.02381
die,2,0.02381
nu,2,0.02381
ie,2,0.02381
ons,2,0.02381
van,2,0.02381
de,2,0.02381
en,2,0.02381
ne+zij,1,0.0119
toornhonden,1,0.0119
oor,1,0.0119
zelf,1,0.0119
anders,1,0.0119
etuw+verk,1,0.0119
zijn,1,0.0119
dan,1,0.0119
voort,1,0.0119
ne,1,0.0119
hangen,1,0.0119
uw,1,0.0119
gij+het,1,0.0119
eeuwelijk,1,0.0119
hoofd,1,0.0119
alleen,1,0.0119
zij,1,0.0119
uitwoorden,1,0.0119
ee,1,0.0119
hij,1,0.0119
deze,1,0.0119
of,1,0.0119
dit,1,0.0119
het+licht,1,0.0119
in,1,0.0119
als,1,0.0119
.,1,0.0119
iet,1,0.0119
