Lemma,Nombre d'apparitions,Frequence d'apparition
gij,14,0.12069
ik,11,0.09483
mijn,10,0.08621
eter,4,0.03448
uw,4,0.03448
ne,4,0.03448
te,4,0.03448
en,4,0.03448
eten,3,0.02586
wat,3,0.02586
niet,3,0.02586
a,2,0.01724
bij,2,0.01724
ook,2,0.01724
.,2,0.01724
dat,2,0.01724
kok,2,0.01724
hij,2,0.01724
een,2,0.01724
met,2,0.01724
houden,2,0.01724
deze,2,0.01724
hebben,2,0.01724
doch,2,0.01724
eiters,1,0.00862
men,1,0.00862
van,1,0.00862
zin,1,0.00862
al,1,0.00862
weer,1,0.00862
zo,1,0.00862
nooit,1,0.00862
eenduizend,1,0.00862
als,1,0.00862
de,1,0.00862
nog,1,0.00862
alleen,1,0.00862
dan,1,0.00862
o,1,0.00862
de+tot,1,0.00862
je,1,0.00862
zulk,1,0.00862
eker,1,0.00862
los,1,0.00862
gehouten,1,0.00862
hijfelijk,1,0.00862
zo+het,1,0.00862
na,1,0.00862
heen,1,0.00862
i,1,0.00862
