Lemma,Nombre d'apparitions,Frequence d'apparition
ik,23,0.12568
gij,18,0.09836
mijn,11,0.06011
de,9,0.04918
van,8,0.04372
eten,8,0.04372
en,7,0.03825
ne,6,0.03279
voor,5,0.02732
uw,5,0.02732
een,5,0.02732
hoe,4,0.02186
het,4,0.02186
te,3,0.01639
dat,3,0.01639
niet,3,0.01639
hoeden,3,0.01639
in,3,0.01639
op,3,0.01639
et,3,0.01639
hebben,3,0.01639
hood,3,0.01639
dan,3,0.01639
kok,3,0.01639
eer,2,0.01093
noch,2,0.01093
eeuwig,2,0.01093
koken,2,0.01093
zijn,2,0.01093
niets,2,0.01093
hij,2,0.01093
met,2,0.01093
haten,2,0.01093
als,2,0.01093
zij,2,0.01093
nu,1,0.00546
vreselijk,1,0.00546
geen,1,0.00546
al,1,0.00546
ook,1,0.00546
elijk,1,0.00546
je,1,0.00546
sedert,1,0.00546
toch,1,0.00546
hopen,1,0.00546
na,1,0.00546
iets,1,0.00546
of,1,0.00546
indach,1,0.00546
du,1,0.00546
