Lemma,Nombre d'apparitions,Frequence d'apparition
ik,14,0.08
ne,11,0.06286
dat,10,0.05714
de,8,0.04571
du,8,0.04571
dijn,8,0.04571
zij,8,0.04571
en,6,0.03429
in,6,0.03429
een,6,0.03429
eer,5,0.02857
niet,5,0.02857
gij,5,0.02857
wij,4,0.02286
doch,4,0.02286
tot,4,0.02286
op,4,0.02286
te,3,0.01714
die,3,0.01714
uit,3,0.01714
eten,3,0.01714
al,3,0.01714
daar,3,0.01714
hij,3,0.01714
hoofd,3,0.01714
geen,3,0.01714
hun,2,0.01143
haar,2,0.01143
mijn,2,0.01143
altoos,2,0.01143
aan,2,0.01143
eeuwelijk,2,0.01143
je,2,0.01143
hebben,2,0.01143
:,1,0.00571
heen,1,0.00571
door,1,0.00571
de+welk,1,0.00571
ese,1,0.00571
van,1,0.00571
het+ooit,1,0.00571
weer,1,0.00571
hand,1,0.00571
houden,1,0.00571
verworren+zij,1,0.00571
ja,1,0.00571
lang,1,0.00571
met,1,0.00571
het+zwaard,1,0.00571
noch,1,0.00571
