Lemma,Nombre d'apparitions,Frequence d'apparition
een,9,0.09474
hij,9,0.09474
eer,8,0.08421
zij,5,0.05263
zijn,5,0.05263
in,4,0.04211
door,4,0.04211
de,4,0.04211
dat,4,0.04211
haar,3,0.03158
en,3,0.03158
voor,3,0.03158
zelf,2,0.02105
ne,2,0.02105
op,2,0.02105
niet,2,0.02105
hebben,2,0.02105
datelijk,1,0.01053
gelijk,1,0.01053
al,1,0.01053
heen,1,0.01053
die,1,0.01053
eten,1,0.01053
aan,1,0.01053
ne+zij,1,0.01053
ons,1,0.01053
wij,1,0.01053
o,1,0.01053
van,1,0.01053
als+zij+zij,1,0.01053
zulk,1,0.01053
.,1,0.01053
zo,1,0.01053
et,1,0.01053
ja,1,0.01053
wel,1,0.01053
het,1,0.01053
te,1,0.01053
deze,1,0.01053
haten,1,0.01053
m,1,0.01053
