Lemma,Nombre d'apparitions,Frequence d'apparition
ik,17,0.17708
ne,5,0.05208
een,4,0.04167
zij,4,0.04167
altoos,3,0.03125
van,3,0.03125
niet,3,0.03125
hand,3,0.03125
het,2,0.02083
haar,2,0.02083
zonder,2,0.02083
zijn,2,0.02083
hebben,2,0.02083
zo,2,0.02083
zeer,2,0.02083
hoe,2,0.02083
mijn,2,0.02083
dit,2,0.02083
wel,2,0.02083
die,2,0.02083
hopen,1,0.01042
het+kwaad,1,0.01042
ook,1,0.01042
eind,1,0.01042
nimmermeer,1,0.01042
met,1,0.01042
tot,1,0.01042
altijd,1,0.01042
uur,1,0.01042
hij,1,0.01042
eerstmaal,1,0.01042
in,1,0.01042
weer,1,0.01042
om,1,0.01042
elk,1,0.01042
dan,1,0.01042
als,1,0.01042
zelf,1,0.01042
stil,1,0.01042
dik,1,0.01042
chri,1,0.01042
dikke,1,0.01042
door,1,0.01042
zien,1,0.01042
die+het,1,0.01042
haten,1,0.01042
dat,1,0.01042
de,1,0.01042
te,1,0.01042
dagelijks,1,0.01042
