Lemma,Nombre d'apparitions,Frequence d'apparition
hij,7,0.07778
de,6,0.06667
het,5,0.05556
eten,5,0.05556
een,4,0.04444
eer,4,0.04444
zijn,4,0.04444
ik,4,0.04444
et,3,0.03333
van,3,0.03333
wij,2,0.02222
die,2,0.02222
gij,2,0.02222
na,2,0.02222
ne,2,0.02222
te,2,0.02222
hangen,1,0.01111
men,1,0.01111
dan,1,0.01111
wel,1,0.01111
hier,1,0.01111
janer,1,0.01111
maar,1,0.01111
hood,1,0.01111
dit,1,0.01111
toch,1,0.01111
nergens,1,0.01111
ja,1,0.01111
de+in,1,0.01111
hand,1,0.01111
elk,1,0.01111
hoe,1,0.01111
uw,1,0.01111
en,1,0.01111
eerst,1,0.01111
in,1,0.01111
zo,1,0.01111
met,1,0.01111
als,1,0.01111
kok,1,0.01111
ee,1,0.01111
de+leuster,1,0.01111
of,1,0.01111
noch,1,0.01111
al,1,0.01111
dikwijls,1,0.01111
vreedswel,1,0.01111
zelf,1,0.01111
lemma_unclear,1,0.01111
