Lemma,Nombre d'apparitions,Frequence d'apparition
de,10,0.09259
in,7,0.06481
ne,6,0.05556
het,5,0.0463
een,4,0.03704
haten,4,0.03704
men,4,0.03704
gij,4,0.03704
hand,3,0.02778
hij,3,0.02778
zijn,3,0.02778
dat,3,0.02778
zich,2,0.01852
zien,2,0.01852
met,2,0.01852
niet,2,0.01852
zo,2,0.01852
dan,2,0.01852
haar,2,0.01852
door,2,0.01852
hoofd,2,0.01852
uit,2,0.01852
voor,2,0.01852
van,2,0.01852
ons,2,0.01852
te,2,0.01852
eerst,1,0.00926
de+eerst,1,0.00926
uw,1,0.00926
dood,1,0.00926
die,1,0.00926
klein,1,0.00926
voort,1,0.00926
anders,1,0.00926
elver,1,0.00926
na,1,0.00926
als,1,0.00926
.,1,0.00926
wie,1,0.00926
niemand,1,0.00926
doch,1,0.00926
hood,1,0.00926
honderd,1,0.00926
en,1,0.00926
tot,1,0.00926
eten,1,0.00926
wij,1,0.00926
aan,1,0.00926
hee,1,0.00926
!,1,0.00926
