Lemma,Nombre d'apparitions,Frequence d'apparition
gij,15,0.13889
mijn,8,0.07407
ik,5,0.0463
een,5,0.0463
hebben,4,0.03704
zo,4,0.03704
eer,4,0.03704
dat,4,0.03704
hij,4,0.03704
van,4,0.03704
al,3,0.02778
.,3,0.02778
de,3,0.02778
uw,2,0.01852
en,2,0.01852
men,2,0.01852
in,2,0.01852
het,2,0.01852
neer,1,0.00926
zeer,1,0.00926
daar,1,0.00926
alleen,1,0.00926
aan+het,1,0.00926
boven,1,0.00926
doch,1,0.00926
te,1,0.00926
lemma_unclear,1,0.00926
i,1,0.00926
haten,1,0.00926
vroeg,1,0.00926
zijn,1,0.00926
houden,1,0.00926
zes,1,0.00926
haar,1,0.00926
wel,1,0.00926
zonder,1,0.00926
zij,1,0.00926
niet,1,0.00926
:,1,0.00926
als,1,0.00926
nooit,1,0.00926
ie,1,0.00926
hebben+gij,1,0.00926
hoe,1,0.00926
ader,1,0.00926
wij,1,0.00926
voor,1,0.00926
zondaar,1,0.00926
hoofd,1,0.00926
nu,1,0.00926
