Lemma,Nombre d'apparitions,Frequence d'apparition
hij,9,0.1125
de,8,0.1
ne,6,0.075
te,6,0.075
een,5,0.0625
in,4,0.05
ook,3,0.0375
al,3,0.0375
zijn,3,0.0375
het,2,0.025
daar,2,0.025
hoofd,2,0.025
die,2,0.025
na,2,0.025
zij,1,0.0125
haar,1,0.0125
inhonden,1,0.0125
met,1,0.0125
en,1,0.0125
overvallen,1,0.0125
je,1,0.0125
niet,1,0.0125
indien,1,0.0125
de+eeuwig,1,0.0125
wel,1,0.0125
horen,1,0.0125
de+smelen,1,0.0125
door,1,0.0125
kon,1,0.0125
ik,1,0.0125
of,1,0.0125
om,1,0.0125
de+smel,1,0.0125
langs,1,0.0125
ieriglijk,1,0.0125
als,1,0.0125
hier,1,0.0125
