Lemma,Nombre d'apparitions,Frequence d'apparition
ik,8,0.08333
niet,7,0.07292
en,7,0.07292
het,5,0.05208
te,5,0.05208
ne,4,0.04167
een,4,0.04167
eer,4,0.04167
als,3,0.03125
de,3,0.03125
gij,3,0.03125
dat,3,0.03125
",",2,0.02083
op,2,0.02083
eind,2,0.02083
door,2,0.02083
ook,2,0.02083
eten,2,0.02083
hij,2,0.02083
.,2,0.02083
over,1,0.01042
hand,1,0.01042
van+de,1,0.01042
laatst,1,0.01042
et,1,0.01042
elk,1,0.01042
damp,1,0.01042
in,1,0.01042
na,1,0.01042
bij,1,0.01042
at,1,0.01042
langs,1,0.01042
of,1,0.01042
mijn,1,0.01042
voor,1,0.01042
wijf,1,0.01042
e,1,0.01042
!,1,0.01042
de+in,1,0.01042
ellendig,1,0.01042
hoe,1,0.01042
van,1,0.01042
in+het,1,0.01042
die,1,0.01042
