Lemma,Nombre d'apparitions,Frequence d'apparition
gij,10,0.16949
een,5,0.08475
mijn,4,0.0678
niet,4,0.0678
ne,4,0.0678
dat,2,0.0339
al,2,0.0339
te,2,0.0339
deze,2,0.0339
haten,1,0.01695
zo,1,0.01695
houden,1,0.01695
ook,1,0.01695
veel,1,0.01695
zij,1,0.01695
nimmer,1,0.01695
noch,1,0.01695
het+en,1,0.01695
eten,1,0.01695
de,1,0.01695
uw,1,0.01695
terge,1,0.01695
lang,1,0.01695
geen,1,0.01695
zin,1,0.01695
vrijelijk,1,0.01695
hand,1,0.01695
dit,1,0.01695
men,1,0.01695
eli,1,0.01695
van,1,0.01695
kok,1,0.01695
eer,1,0.01695
