chars,Nombre d'apparitions,Frequence d'apparition
en ,41,0.09011
ghe,26,0.05714
 gh,22,0.04835
"n, ",18,0.03956
er ,17,0.03736
"en,",17,0.03736
aer,14,0.03077
an ,11,0.02418
ht ,10,0.02198
et ,10,0.02198
 u ,10,0.02198
"t, ",9,0.01978
eer,9,0.01978
van,9,0.01978
 va,9,0.01978
t v,8,0.01758
ght,8,0.01758
ck ,8,0.01758
ert,8,0.01758
 ve,8,0.01758
aen,7,0.01538
hen,7,0.01538
n g,7,0.01538
oen,7,0.01538
 he,7,0.01538
ver,7,0.01538
ven,7,0.01538
n s,7,0.01538
ten,7,0.01538
lae,7,0.01538
el ,6,0.01319
 we,6,0.01319
 do,6,0.01319
ngh,6,0.01319
n d,6,0.01319
heb,6,0.01319
dt ,6,0.01319
 in,6,0.01319
ugh,6,0.01319
eug,6,0.01319
 bl,6,0.01319
ie ,6,0.01319
den,6,0.01319
dae,5,0.01099
 bo,5,0.01099
ijc,5,0.01099
hel,5,0.01099
t. ,5,0.01099
t g,5,0.01099
in ,5,0.01099
