chars,Nombre d'apparitions,Frequence d'apparition
en ,21,0.04536
 u ,17,0.03672
 ik,17,0.03672
ik ,17,0.03672
at ,14,0.03024
an ,13,0.02808
et ,12,0.02592
 my,12,0.02592
 da,12,0.02592
ver,11,0.02376
t d,11,0.02376
 ge,11,0.02376
 ve,11,0.02376
 de,11,0.02376
"n, ",10,0.0216
t i,10,0.0216
 mi,10,0.0216
 do,9,0.01944
ert,9,0.01944
yn ,9,0.01944
aar,9,0.01944
ar ,9,0.01944
ven,9,0.01944
eer,8,0.01728
 to,8,0.01728
er ,8,0.01728
jn ,8,0.01728
rt ,8,0.01728
de ,8,0.01728
ijn,8,0.01728
agt,7,0.01512
der,7,0.01512
al ,7,0.01512
nne,7,0.01512
eve,7,0.01512
gte,7,0.01512
te ,7,0.01512
n u,7,0.01512
 ni,7,0.01512
yt ,7,0.01512
 he,7,0.01512
n d,7,0.01512
t v,7,0.01512
mij,6,0.01296
age,6,0.01296
oon,6,0.01296
 me,6,0.01296
", ‘",6,0.01296
myn,6,0.01296
 En,6,0.01296
