chars,Nombre d'apparitions,Frequence d'apparition
en ,38,0.0936
 ge,16,0.03941
 we,13,0.03202
ees,11,0.02709
sch,11,0.02709
 Go,10,0.02463
God,10,0.02463
 zi,10,0.02463
ijn,10,0.02463
gen,10,0.02463
der,9,0.02217
jn ,9,0.02217
oor,9,0.02217
est,9,0.02217
ren,9,0.02217
n G,9,0.02217
an ,8,0.0197
ds ,8,0.0197
 Ge,8,0.0197
n w,8,0.0197
men,7,0.01724
ich,7,0.01724
 me,7,0.01724
at ,7,0.01724
zij,7,0.01724
t. ,7,0.01724
"n, ",7,0.01724
ore,7,0.01724
ods,7,0.01724
aar,7,0.01724
 en,6,0.01478
ade,6,0.01478
t z,6,0.01478
een,6,0.01478
ot ,6,0.01478
 ee,6,0.01478
"en,",6,0.01478
ebo,6,0.01478
geb,6,0.01478
st ,6,0.01478
cht,6,0.01478
ie ,5,0.01232
 is,5,0.01232
nde,5,0.01232
 da,5,0.01232
lig,5,0.01232
 he,5,0.01232
eer,5,0.01232
 to,5,0.01232
ind,5,0.01232
