chars,Nombre d'apparitions,Frequence d'apparition
en ,32,0.07442
"n, ",17,0.03953
"t, ",17,0.03953
dt ,13,0.03023
 on,13,0.03023
"en,",13,0.03023
 my,12,0.02791
al ,12,0.02791
et ,11,0.02558
hei,11,0.02558
 en,11,0.02558
 he,10,0.02326
 ge,9,0.02093
myn,9,0.02093
yn ,9,0.02093
odt,8,0.0186
"dt,",8,0.0186
n h,8,0.0186
ven,8,0.0186
 de,8,0.0186
aar,8,0.0186
ns ,7,0.01628
 zy,7,0.01628
ken,7,0.01628
den,7,0.01628
sch,7,0.01628
 me,7,0.01628
God,7,0.01628
 Go,7,0.01628
te ,7,0.01628
en.,6,0.01395
ver,6,0.01395
 ve,6,0.01395
t. ,6,0.01395
 uw,6,0.01395
't ,6,0.01395
 't,6,0.01395
", m",6,0.01395
n. ,6,0.01395
eer,6,0.01395
ot ,6,0.01395
 ee,6,0.01395
zal,6,0.01395
 za,6,0.01395
eit,6,0.01395
met,6,0.01395
eid,6,0.01395
ere,6,0.01395
 be,6,0.01395
ons,6,0.01395
