chars,Nombre d'apparitions,Frequence d'apparition
en ,106,0.12156
er ,40,0.04587
"en,",34,0.03899
"n, ",33,0.03784
ten,31,0.03555
et ,28,0.03211
den,26,0.02982
de ,25,0.02867
 de,21,0.02408
sch,20,0.02294
t v,18,0.02064
ren,18,0.02064
 be,18,0.02064
 ve,17,0.0195
gh ,16,0.01835
 he,16,0.01835
ver,16,0.01835
 va,15,0.0172
n d,14,0.01606
ven,14,0.01606
aer,14,0.01606
 me,14,0.01606
ot ,14,0.01606
oor,13,0.01491
ede,13,0.01491
cht,13,0.01491
ck ,13,0.01491
eve,12,0.01376
ste,12,0.01376
an ,12,0.01376
", D",12,0.01376
t d,12,0.01376
uyt,12,0.01376
yt ,12,0.01376
men,12,0.01376
ter,11,0.01261
ere,11,0.01261
eer,11,0.01261
n s,11,0.01261
t. ,11,0.01261
 ge,11,0.01261
nde,11,0.01261
der,10,0.01147
n S,10,0.01147
red,10,0.01147
ate,10,0.01147
n v,10,0.01147
che,10,0.01147
ote,10,0.01147
ant,9,0.01032
