chars,Nombre d'apparitions,Frequence d'apparition
en ,31,0.06352
ngh,18,0.03689
ing,18,0.03689
"n, ",17,0.03484
er ,15,0.03074
"en,",15,0.03074
an ,14,0.02869
et ,14,0.02869
 de,14,0.02869
ght,14,0.02869
ver,13,0.02664
aer,12,0.02459
ie ,12,0.02459
den,11,0.02254
ijn,11,0.02254
ht ,11,0.02254
 ve,11,0.02254
 he,10,0.02049
t d,10,0.02049
ck ,9,0.01844
 di,9,0.01844
de ,9,0.01844
 Si,9,0.01844
 mi,8,0.01639
Sin,8,0.01639
die,8,0.01639
nne,7,0.01434
lt ,7,0.01434
 va,7,0.01434
 lo,7,0.01434
 da,7,0.01434
nen,7,0.01434
ilt,7,0.01434
sin,7,0.01434
ick,7,0.01434
 me,7,0.01434
mij,7,0.01434
"t, ",7,0.01434
 si,7,0.01434
 ge,6,0.0123
 zi,6,0.0123
 wa,6,0.0123
// ,6,0.0123
 //,6,0.0123
ten,6,0.0123
van,6,0.0123
 Gh,6,0.0123
sch,6,0.0123
te ,6,0.0123
len,6,0.0123
