chars,Nombre d'apparitions,Frequence d'apparition
en ,42,0.07229
"n, ",32,0.05508
"en,",30,0.05164
aar,18,0.03098
et ,18,0.03098
an ,15,0.02582
 al,15,0.02582
ten,14,0.0241
eer,14,0.0241
't ,13,0.02238
 't,13,0.02238
 be,13,0.02238
"d, ",13,0.02238
ld ,12,0.02065
 do,12,0.02065
 di,12,0.02065
aan,11,0.01893
ar ,11,0.01893
 we,11,0.01893
ild,11,0.01893
 wi,10,0.01721
te ,10,0.01721
ste,10,0.01721
ie ,10,0.01721
ere,10,0.01721
de ,10,0.01721
sch,9,0.01549
een,9,0.01549
", D",9,0.01549
 he,9,0.01549
t d,9,0.01549
oor,9,0.01549
at ,8,0.01377
er ,8,0.01377
erd,8,0.01377
 He,8,0.01377
ijk,8,0.01377
all,8,0.01377
lle,8,0.01377
gen,8,0.01377
 de,8,0.01377
wil,8,0.01377
ver,8,0.01377
 te,7,0.01205
lee,7,0.01205
eve,7,0.01205
ven,7,0.01205
 en,7,0.01205
 u ,7,0.01205
", H",7,0.01205
