chars,Nombre d'apparitions,Frequence d'apparition
en ,39,0.07091
er ,27,0.04909
"n, ",25,0.04545
ijn,23,0.04182
"en,",19,0.03455
et ,18,0.03273
jn ,17,0.03091
der,16,0.02909
 mi,16,0.02909
oon,14,0.02545
mij,14,0.02545
 u ,12,0.02182
an ,11,0.02
 ik,11,0.02
ken,11,0.02
 ge,11,0.02
hoo,11,0.02
sch,10,0.01818
cho,10,0.01818
"t, ",10,0.01818
ik ,10,0.01818
iet,10,0.01818
in ,9,0.01636
", D",9,0.01636
 in,8,0.01455
 ve,8,0.01455
ten,8,0.01455
n d,8,0.01455
on ,8,0.01455
een,8,0.01455
t i,8,0.01455
ver,8,0.01455
al ,7,0.01273
 da,7,0.01273
"y, ",7,0.01273
nie,7,0.01273
 ni,7,0.01273
", E",7,0.01273
den,7,0.01273
n s,7,0.01273
 En,7,0.01273
", A",7,0.01273
r m,7,0.01273
", M",7,0.01273
ie ,7,0.01273
ief,7,0.01273
oet,7,0.01273
erd,6,0.01091
"et,",6,0.01091
die,6,0.01091
