chars,Nombre d'apparitions,Frequence d'apparition
en ,29,0.07125
ijn,13,0.03194
"n, ",12,0.02948
ck ,12,0.02948
den,11,0.02703
 hu,11,0.02703
un ,11,0.02703
jn ,10,0.02457
eer,10,0.02457
 Go,10,0.02457
God,10,0.02457
"t, ",10,0.02457
er ,10,0.02457
ghe,9,0.02211
hun,9,0.02211
odt,9,0.02211
"en,",9,0.02211
dt ,8,0.01966
et ,8,0.01966
 my,8,0.01966
oot,8,0.01966
n d,8,0.01966
 da,8,0.01966
 ve,8,0.01966
 zi,7,0.0172
"s, ",7,0.0172
n s,7,0.0172
zij,7,0.0172
n: ,7,0.0172
aer,7,0.0172
my ,7,0.0172
en:,7,0.0172
n g,7,0.0172
"r, ",6,0.01474
ie ,6,0.01474
ede,6,0.01474
 en,6,0.01474
"er,",6,0.01474
ren,6,0.01474
ten,6,0.01474
t m,6,0.01474
"dt,",5,0.01229
 in,5,0.01229
in ,5,0.01229
ts ,5,0.01229
 vr,5,0.01229
aen,5,0.01229
 ic,5,0.01229
ick,5,0.01229
t h,5,0.01229
