chars,Nombre d'apparitions,Frequence d'apparition
en ,19,0.05638
n. ,11,0.03264
en.,11,0.03264
 'k,10,0.02967
'k ,10,0.02967
et ,10,0.02967
an ,10,0.02967
 't,9,0.02671
't ,9,0.02671
 be,8,0.02374
Ik ,8,0.02374
 Ik,8,0.02374
oor,8,0.02374
iet,8,0.02374
eid,7,0.02077
 Me,7,0.02077
 mo,7,0.02077
aar,7,0.02077
"r, ",7,0.02077
een,7,0.02077
 we,7,0.02077
oed,6,0.0178
ik ,6,0.0178
 ik,6,0.0178
ten,6,0.0178
ar ,6,0.0178
moe,6,0.0178
or ,6,0.0178
t g,6,0.0178
 ge,6,0.0178
 ni,5,0.01484
ch ,5,0.01484
 ee,5,0.01484
raa,5,0.01484
al ,5,0.01484
 da,5,0.01484
 Ma,5,0.01484
nie,5,0.01484
k m,5,0.01484
sch,5,0.01484
"n, ",5,0.01484
n ',5,0.01484
 me,5,0.01484
at ,5,0.01484
 Da,5,0.01484
 gy,4,0.01187
gy ,4,0.01187
"t, ",4,0.01187
 En,4,0.01187
oet,4,0.01187
