chars,Nombre d'apparitions,Frequence d'apparition
en ,62,0.07355
et ,36,0.0427
ck ,32,0.03796
"t, ",26,0.03084
 gh,26,0.03084
er ,26,0.03084
"n, ",24,0.02847
ghe,24,0.02847
at ,22,0.0261
ijn,21,0.02491
"en,",20,0.02372
ick,18,0.02135
 mi,18,0.02135
jn ,17,0.02017
 ic,17,0.02017
 we,17,0.02017
 in,16,0.01898
hy ,16,0.01898
mij,15,0.01779
in ,15,0.01779
den,15,0.01779
n m,15,0.01779
 en,15,0.01779
 he,14,0.01661
aer,14,0.01661
nie,14,0.01661
", D",14,0.01661
t m,14,0.01661
iet,13,0.01542
 da,13,0.01542
 ve,13,0.01542
 * ,13,0.01542
 ni,13,0.01542
 //,13,0.01542
// ,13,0.01542
cht,12,0.01423
el ,12,0.01423
. *,12,0.01423
ver,12,0.01423
 u ,12,0.01423
t g,12,0.01423
oet,12,0.01423
ief,11,0.01305
de ,11,0.01305
 Da,11,0.01305
 be,11,0.01305
ghy,11,0.01305
efd,10,0.01186
 so,10,0.01186
dat,10,0.01186
