chars,Nombre d'apparitions,Frequence d'apparition
er ,21,0.05134
en ,20,0.0489
"n, ",14,0.03423
et ,14,0.03423
"en,",13,0.03178
ijn,12,0.02934
an ,12,0.02934
 da,12,0.02934
aer,11,0.02689
 vr,10,0.02445
oet,10,0.02445
 so,9,0.022
ght,9,0.022
eug,9,0.022
ugh,9,0.022
ver,8,0.01956
jn ,8,0.01956
t g,8,0.01956
reu,7,0.01711
t m,7,0.01711
at ,7,0.01711
soe,7,0.01711
t h,7,0.01711
ch ,7,0.01711
och,7,0.01711
vre,7,0.01711
eck,7,0.01711
mae,7,0.01711
 ve,7,0.01711
dt ,7,0.01711
ken,7,0.01711
ht ,6,0.01467
ven,6,0.01467
aet,6,0.01467
 ga,6,0.01467
ie ,6,0.01467
n d,6,0.01467
e s,6,0.01467
 he,6,0.01467
t. ,6,0.01467
 va,6,0.01467
ck ,6,0.01467
aec,6,0.01467
eer,6,0.01467
n v,6,0.01467
t s,5,0.01222
cke,5,0.01222
en?,5,0.01222
n? ,5,0.01222
 me,5,0.01222
