chars,Nombre d'apparitions,Frequence d'apparition
en ,31,0.07888
ijn,16,0.04071
er ,15,0.03817
n s,13,0.03308
jn ,13,0.03308
aer,12,0.03053
een,11,0.02799
oor,10,0.02545
 ge,9,0.0229
cht,9,0.0229
 he,9,0.0229
ie ,9,0.0229
in ,9,0.0229
 ee,9,0.0229
 in,9,0.0229
", D",8,0.02036
sch,8,0.02036
t d,8,0.02036
"t, ",8,0.02036
 de,8,0.02036
ert,7,0.01781
"n, ",7,0.01781
"d, ",7,0.01781
ht ,6,0.01527
ver,6,0.01527
e v,6,0.01527
el ,6,0.01527
 va,6,0.01527
ch ,6,0.01527
n v,6,0.01527
r e,6,0.01527
or ,6,0.01527
 vr,6,0.01527
 En,6,0.01527
ck ,6,0.01527
den,6,0.01527
ugh,5,0.01272
Die,5,0.01272
 Di,5,0.01272
and,5,0.01272
 si,5,0.01272
ghd,5,0.01272
an ,5,0.01272
eug,5,0.01272
vre,5,0.01272
van,5,0.01272
 mi,5,0.01272
n h,5,0.01272
En ,5,0.01272
de ,5,0.01272
