chars,Nombre d'apparitions,Frequence d'apparition
en ,61,0.08543
er ,34,0.04762
"n, ",27,0.03782
"en,",25,0.03501
et ,24,0.03361
"t, ",23,0.03221
een,22,0.03081
ick,20,0.02801
ck ,20,0.02801
 ic,19,0.02661
ken,17,0.02381
ijn,16,0.02241
 mi,15,0.02101
jn ,14,0.01961
 ee,13,0.01821
tje,13,0.01821
 he,13,0.01821
mij,13,0.01821
ver,12,0.01681
"e, ",12,0.01681
hy ,12,0.01681
", d",12,0.01681
je ,12,0.01681
aer,12,0.01681
 da,11,0.01541
"et,",11,0.01541
cke,11,0.01541
oet,11,0.01541
de ,11,0.01541
 ge,11,0.01541
at ,11,0.01541
 en,11,0.01541
an ,10,0.01401
 do,10,0.01401
 so,10,0.01401
 we,10,0.01401
 u ,10,0.01401
 ve,10,0.01401
‘k ,10,0.01401
 ‘k,10,0.01401
 be,10,0.01401
n m,9,0.01261
t m,9,0.01261
eer,9,0.01261
gen,8,0.0112
", D",8,0.0112
der,8,0.0112
"h, ",8,0.0112
ach,8,0.0112
 ‘e,8,0.0112
