chars,Nombre d'apparitions,Frequence d'apparition
en ,62,0.1069
et ,23,0.03966
 u ,17,0.02931
ijn,16,0.02759
cht,14,0.02414
 my,14,0.02414
an ,13,0.02241
jn ,13,0.02241
my ,13,0.02241
 mi,12,0.02069
ten,12,0.02069
ren,12,0.02069
een,12,0.02069
 va,12,0.02069
oor,11,0.01897
 ge,11,0.01897
t m,11,0.01897
n v,11,0.01897
 he,11,0.01897
t g,10,0.01724
den,10,0.01724
 da,10,0.01724
Ik ,10,0.01724
n m,10,0.01724
"n, ",10,0.01724
"en,",10,0.01724
mij,10,0.01724
 ee,10,0.01724
van,10,0.01724
 gy,10,0.01724
.’ ,10,0.01724
 - ,9,0.01552
 Ik,9,0.01552
iet,9,0.01552
- ‘,9,0.01552
er ,9,0.01552
’ -,9,0.01552
hoo,9,0.01552
sch,9,0.01552
gy ,9,0.01552
cho,8,0.01379
ere,8,0.01379
oo ,8,0.01379
n h,8,0.01379
eer,8,0.01379
 en,8,0.01379
 ni,8,0.01379
nie,8,0.01379
aer,8,0.01379
or ,7,0.01207
