chars,Nombre d'apparitions,Frequence d'apparition
en ,70,0.07795
"t, ",43,0.04788
ghe,41,0.04566
"n, ",35,0.03898
et ,32,0.03563
"en,",31,0.03452
cht,23,0.02561
", D",22,0.0245
 gh,20,0.02227
 zi,20,0.02227
er ,19,0.02116
oor,19,0.02116
ijn,18,0.02004
den,18,0.02004
ns ,18,0.02004
 en,17,0.01893
igh,16,0.01782
jn ,16,0.01782
hen,16,0.01782
 on,15,0.0167
ons,15,0.0167
te ,15,0.0167
zij,15,0.0167
ht ,15,0.0167
at ,14,0.01559
 ni,14,0.01559
nde,14,0.01559
wy ,14,0.01559
cke,14,0.01559
 wy,14,0.01559
aer,13,0.01448
 ve,13,0.01448
 me,13,0.01448
ach,13,0.01448
gh ,13,0.01448
de ,13,0.01448
 da,13,0.01448
ie ,13,0.01448
ken,12,0.01336
n. ,12,0.01336
en.,12,0.01336
 te,12,0.01336
 't,12,0.01336
iet,12,0.01336
nie,12,0.01336
t w,12,0.01336
 de,12,0.01336
 Da,11,0.01225
t h,11,0.01225
 we,11,0.01225
