chars,Nombre d'apparitions,Frequence d'apparition
en ,79,0.11064
"t, ",38,0.05322
n d,23,0.03221
et ,21,0.02941
er ,19,0.02661
 he,19,0.02661
 on,18,0.02521
 da,17,0.02381
 de,16,0.02241
eer,16,0.02241
den,15,0.02101
ert,14,0.01961
ch ,14,0.01961
ghe,14,0.01961
nck,14,0.01961
 en,13,0.01821
ons,13,0.01821
ck ,13,0.01821
ver,13,0.01821
 En,13,0.01821
oor,13,0.01821
 di,12,0.01681
at ,12,0.01681
ht ,12,0.01681
oet,12,0.01681
 gh,12,0.01681
n g,11,0.01541
ijn,11,0.01541
hy ,11,0.01541
dat,11,0.01541
 ge,11,0.01541
rt ,11,0.01541
 In,11,0.01541
ckt,11,0.01541
aer,10,0.01401
In ,10,0.01401
 st,10,0.01401
 ve,10,0.01401
n s,10,0.01401
t o,10,0.01401
n w,10,0.01401
cht,9,0.01261
hem,9,0.01261
ns ,9,0.01261
e s,9,0.01261
t d,9,0.01261
n h,9,0.01261
 vo,9,0.01261
ijc,9,0.01261
jck,9,0.01261
