chars,Nombre d'apparitions,Frequence d'apparition
en ,28,0.06604
er ,20,0.04717
et ,16,0.03774
 ge,14,0.03302
ijn,11,0.02594
erd,11,0.02594
an ,11,0.02594
aer,11,0.02594
der,11,0.02594
 si,11,0.02594
jn ,10,0.02358
 de,9,0.02123
sij,9,0.02123
rde,9,0.02123
t g,9,0.02123
den,9,0.02123
 ha,9,0.02123
hae,8,0.01887
"n, ",8,0.01887
iet,8,0.01887
de ,8,0.01887
 va,8,0.01887
van,8,0.01887
een,7,0.01651
ie ,7,0.01651
nie,7,0.01651
 ni,7,0.01651
n h,7,0.01651
n d,7,0.01651
"t, ",7,0.01651
ier,7,0.01651
ver,7,0.01651
t h,7,0.01651
gen,7,0.01651
n s,6,0.01415
is ,6,0.01415
ch ,6,0.01415
ede,6,0.01415
 ee,6,0.01415
 ve,6,0.01415
"en,",6,0.01415
 en,6,0.01415
t e,6,0.01415
 he,6,0.01415
dt ,6,0.01415
at ,5,0.01179
ert,5,0.01179
 al,5,0.01179
n? ,5,0.01179
 He,5,0.01179
