chars,Nombre d'apparitions,Frequence d'apparition
en ,63,0.10227
er ,22,0.03571
ghe,21,0.03409
 gh,19,0.03084
", D",18,0.02922
 on,17,0.0276
ons,17,0.0276
den,17,0.0276
aer,17,0.0276
ns ,16,0.02597
"t, ",16,0.02597
"en,",15,0.02435
"n, ",15,0.02435
ie ,15,0.02435
 de,14,0.02273
 do,13,0.0211
eer,12,0.01948
 ve,12,0.01948
ver,12,0.01948
 Di,11,0.01786
Die,11,0.01786
 he,11,0.01786
et ,11,0.01786
oen,11,0.01786
t. ,10,0.01623
n d,10,0.01623
ren,10,0.01623
ht ,10,0.01623
 me,9,0.01461
at ,9,0.01461
cht,9,0.01461
e s,9,0.01461
ste,9,0.01461
aen,8,0.01299
der,8,0.01299
t h,8,0.01299
men,8,0.01299
 't,8,0.01299
t o,8,0.01299
 He,7,0.01136
"er,",7,0.01136
"r, ",7,0.01136
ijn,7,0.01136
jn ,7,0.01136
ten,7,0.01136
 te,7,0.01136
an ,7,0.01136
n ',7,0.01136
't ,7,0.01136
ch ,7,0.01136
