chars,Nombre d'apparitions,Frequence d'apparition
en ,25,0.06631
"n, ",16,0.04244
"en,",16,0.04244
an ,12,0.03183
et ,11,0.02918
n z,11,0.02918
 he,10,0.02653
den,9,0.02387
 ge,9,0.02387
 uw,9,0.02387
ik ,9,0.02387
 ik,9,0.02387
 mi,8,0.02122
 in,8,0.02122
ijn,8,0.02122
in ,7,0.01857
jn ,7,0.01857
 be,7,0.01857
 li,7,0.01857
at ,7,0.01857
de ,7,0.01857
aar,7,0.01857
 zi,7,0.01857
van,7,0.01857
 va,7,0.01857
oet,6,0.01592
gen,6,0.01592
uw ,6,0.01592
 me,6,0.01592
lie,6,0.01592
 wa,6,0.01592
 zo,6,0.01592
te ,6,0.01592
 ee,6,0.01592
hei,6,0.01592
oor,6,0.01592
een,6,0.01592
e v,5,0.01326
ief,5,0.01326
n l,5,0.01326
t d,5,0.01326
end,5,0.01326
l i,5,0.01326
't ,5,0.01326
sch,5,0.01326
 't,5,0.01326
ar ,5,0.01326
 de,5,0.01326
al ,5,0.01326
sen,5,0.01326
