chars,Nombre d'apparitions,Frequence d'apparition
en ,40,0.06612
"n, ",29,0.04793
 de,24,0.03967
et ,24,0.03967
"en,",23,0.03802
den,22,0.03636
 zi,19,0.0314
 't,15,0.02479
't ,15,0.02479
zij,15,0.02479
aar,15,0.02479
ijn,14,0.02314
 he,14,0.02314
", D",14,0.02314
de ,14,0.02314
 ge,12,0.01983
ver,11,0.01818
en.,11,0.01818
n. ,11,0.01818
ijd,11,0.01818
ar ,11,0.01818
oet,11,0.01818
ij ,11,0.01818
men,10,0.01653
t m,10,0.01653
jn ,10,0.01653
"r, ",10,0.01653
n d,10,0.01653
an ,9,0.01488
sch,9,0.01488
 Da,9,0.01488
het,9,0.01488
 me,8,0.01322
lij,8,0.01322
n z,8,0.01322
ven,8,0.01322
ter,8,0.01322
er ,8,0.01322
"er,",8,0.01322
 zo,7,0.01157
 ve,7,0.01157
"t, ",7,0.01157
 wi,7,0.01157
ken,7,0.01157
cha,7,0.01157
haa,7,0.01157
gen,7,0.01157
"e, ",7,0.01157
n w,7,0.01157
 da,7,0.01157
