chars,Nombre d'apparitions,Frequence d'apparition
en ,24,0.07122
"n, ",13,0.03858
den,13,0.03858
et ,11,0.03264
oor,11,0.03264
"en,",10,0.02967
er ,10,0.02967
aar,9,0.02671
ar ,8,0.02374
n s,8,0.02374
 de,8,0.02374
een,8,0.02374
an ,8,0.02374
ie ,7,0.02077
nde,7,0.02077
lan,6,0.0178
 st,6,0.0178
n! ,6,0.0178
en!,6,0.0178
 ge,6,0.0178
 en,6,0.0178
n d,6,0.0178
 di,6,0.0178
ers,6,0.0178
sch,6,0.0178
ten,5,0.01484
 Wa,5,0.01484
ven,5,0.01484
ede,5,0.01484
! W,5,0.01484
ste,5,0.01484
 En,5,0.01484
and,5,0.01484
gel,5,0.01484
nge,5,0.01484
cht,5,0.01484
 va,5,0.01484
 vo,5,0.01484
het,5,0.01484
 he,5,0.01484
 ee,5,0.01484
n e,5,0.01484
aan,5,0.01484
ord,5,0.01484
s e,5,0.01484
rs ,5,0.01484
van,5,0.01484
ing,4,0.01187
 mo,4,0.01187
t v,4,0.01187
