chars,Nombre d'apparitions,Frequence d'apparition
en ,11,0.04889
ten,8,0.03556
et ,8,0.03556
en.,7,0.03111
n. ,7,0.03111
"n, ",6,0.02667
de ,6,0.02667
cht,6,0.02667
jn ,5,0.02222
ken,5,0.02222
len,5,0.02222
ord,5,0.02222
hte,5,0.02222
 de,5,0.02222
ijn,5,0.02222
"en,",5,0.02222
ste,5,0.02222
est,5,0.02222
kt ,5,0.02222
ger,5,0.02222
el ,5,0.02222
te ,4,0.01778
kke,4,0.01778
okk,4,0.01778
jle,4,0.01778
ijl,4,0.01778
 le,4,0.01778
uch,4,0.01778
't ,4,0.01778
oor,4,0.01778
 't,4,0.01778
 we,4,0.01778
 he,4,0.01778
ukt,4,0.01778
it ,4,0.01778
ar ,3,0.01333
elk,3,0.01333
 el,3,0.01333
ege,3,0.01333
 ge,3,0.01333
t h,3,0.01333
t L,3,0.01333
mel,3,0.01333
aar,3,0.01333
eru,3,0.01333
mme,3,0.01333
omm,3,0.01333
Rom,3,0.01333
 Ro,3,0.01333
 Br,3,0.01333
