chars,Nombre d'apparitions,Frequence d'apparition
en ,61,0.10252
 de,20,0.03361
 en,16,0.02689
 is,16,0.02689
der,15,0.02521
", e",15,0.02521
is ,15,0.02521
den,14,0.02353
aar,13,0.02185
er ,13,0.02185
ns ,12,0.02017
sch,12,0.02017
 ge,12,0.02017
: D,12,0.02017
cht,12,0.02017
een,12,0.02017
En ,12,0.02017
 En,12,0.02017
 va,12,0.02017
ie ,11,0.01849
"d, ",11,0.01849
 he,11,0.01849
"n, ",11,0.01849
yt ,11,0.01849
ren,10,0.01681
 on,10,0.01681
an ,10,0.01681
uyt,10,0.01681
ver,10,0.01681
Hy ,10,0.01681
 ee,10,0.01681
 Hy,10,0.01681
n d,9,0.01513
ens,9,0.01513
ons,9,0.01513
 uy,9,0.01513
van,9,0.01513
"t, ",9,0.01513
t: ,9,0.01513
n: ,9,0.01513
 di,9,0.01513
ond,9,0.01513
ijk,8,0.01345
et ,8,0.01345
oor,8,0.01345
nde,8,0.01345
en:,8,0.01345
 to,8,0.01345
t d,8,0.01345
 Go,8,0.01345
