chars,Nombre d'apparitions,Frequence d'apparition
en ,79,0.09461
er ,29,0.03473
"n, ",29,0.03473
"en,",28,0.03353
et ,21,0.02515
 de,21,0.02515
aer,21,0.02515
sch,20,0.02395
 't,19,0.02275
't ,19,0.02275
te ,19,0.02275
 va,18,0.02156
t. ,18,0.02156
 ge,18,0.02156
 en,18,0.02156
", D",18,0.02156
ie ,18,0.02156
"t, ",17,0.02036
der,17,0.02036
 Di,15,0.01796
een,15,0.01796
men,14,0.01677
n v,14,0.01677
cht,14,0.01677
t d,14,0.01677
an ,14,0.01677
van,14,0.01677
 al,14,0.01677
at ,13,0.01557
cke,13,0.01557
st ,13,0.01557
iet,13,0.01557
den,13,0.01557
n d,12,0.01437
ken,12,0.01437
 be,12,0.01437
gy ,12,0.01437
 gy,12,0.01437
t g,12,0.01437
Die,12,0.01437
de ,12,0.01437
 u ,11,0.01317
 sc,11,0.01317
hoo,11,0.01317
oon,11,0.01317
ijn,11,0.01317
 te,11,0.01317
 wa,11,0.01317
 ve,11,0.01317
ver,11,0.01317
