chars,Nombre d'apparitions,Frequence d'apparition
en ,28,0.07932
ghe,15,0.04249
sch,11,0.03116
ck ,11,0.03116
 gh,10,0.02833
te ,9,0.0255
"t, ",9,0.0255
 my,9,0.0255
 we,8,0.02266
hen,8,0.02266
en.,8,0.02266
n. ,8,0.02266
"n, ",8,0.02266
ick,8,0.02266
 ic,8,0.02266
ere,7,0.01983
ijn,7,0.01983
my ,7,0.01983
"en,",7,0.01983
e s,7,0.01983
 be,6,0.017
yn ,6,0.017
nde,6,0.017
at ,6,0.017
et ,6,0.017
den,6,0.017
 in,6,0.017
 sc,6,0.017
 wi,6,0.017
t m,6,0.017
hy ,6,0.017
 Gh,6,0.017
ren,6,0.017
 he,6,0.017
n w,5,0.01416
er ,5,0.01416
men,5,0.01416
che,5,0.01416
and,5,0.01416
de ,5,0.01416
ven,5,0.01416
eve,5,0.01416
n d,5,0.01416
in ,5,0.01416
n m,5,0.01416
ten,5,0.01416
eer,4,0.01133
Ghy,4,0.01133
 zi,4,0.01133
zij,4,0.01133
