chars,Nombre d'apparitions,Frequence d'apparition
en ,61,0.07912
 ge,28,0.03632
aar,23,0.02983
 't,22,0.02853
't ,22,0.02853
et ,20,0.02594
de ,20,0.02594
n. ,18,0.02335
 ve,18,0.02335
er ,17,0.02205
ver,17,0.02205
ar ,17,0.02205
en.,17,0.02205
ond,16,0.02075
nde,16,0.02075
"t, ",16,0.02075
at ,16,0.02075
 zi,15,0.01946
den,15,0.01946
an ,15,0.01946
 zo,14,0.01816
der,14,0.01816
ie ,14,0.01816
oet,14,0.01816
een,14,0.01816
 te,14,0.01816
t g,14,0.01816
it ,13,0.01686
"n, ",13,0.01686
ijn,13,0.01686
 de,12,0.01556
oor,12,0.01556
ken,12,0.01556
 be,12,0.01556
t d,12,0.01556
te ,12,0.01556
"en,",12,0.01556
jn ,11,0.01427
cht,11,0.01427
. D,11,0.01427
aat,11,0.01427
n g,11,0.01427
e z,11,0.01427
zij,11,0.01427
eer,11,0.01427
 do,11,0.01427
 en,11,0.01427
gen,11,0.01427
gee,10,0.01297
 di,10,0.01297
