chars,Nombre d'apparitions,Frequence d'apparition
en ,38,0.08501
"t, ",20,0.04474
er ,15,0.03356
ghe,15,0.03356
et ,13,0.02908
ijn,12,0.02685
aer,12,0.02685
ier,11,0.02461
ert,11,0.02461
de ,11,0.02461
oor,11,0.02461
 gh,10,0.02237
jn ,10,0.02237
"n, ",9,0.02013
 de,9,0.02013
der,9,0.02013
nde,9,0.02013
"en,",9,0.02013
den,9,0.02013
end,9,0.02013
men,8,0.0179
oet,8,0.0179
ede,8,0.0179
rt ,8,0.0179
ich,8,0.0179
ck ,7,0.01566
ort,7,0.01566
ch ,7,0.01566
 en,7,0.01566
 zi,7,0.01566
een,7,0.01566
ijt,7,0.01566
zij,7,0.01566
aet,6,0.01342
God,6,0.01342
 al,6,0.01342
cht,6,0.01342
ers,6,0.01342
est,6,0.01342
 he,6,0.01342
hee,6,0.01342
Ghe,6,0.01342
 Gh,6,0.01342
n v,6,0.01342
"et,",6,0.01342
"rt,",6,0.01342
 ee,6,0.01342
el ,5,0.01119
ie ,5,0.01119
hie,5,0.01119
