chars,Nombre d'apparitions,Frequence d'apparition
en ,40,0.0713
er ,30,0.05348
 si,17,0.0303
aer,16,0.02852
ijn,16,0.02852
 de,16,0.02852
 ge,15,0.02674
den,15,0.02674
at ,15,0.02674
"t, ",15,0.02674
 He,14,0.02496
sij,14,0.02496
et ,13,0.02317
oor,12,0.02139
jn ,12,0.02139
"n, ",11,0.01961
n s,11,0.01961
 he,11,0.01961
t d,11,0.01961
en.,10,0.01783
eer,10,0.01783
n. ,10,0.01783
 op,10,0.01783
 ha,10,0.01783
"en,",10,0.01783
 da,10,0.01783
dt ,9,0.01604
ck ,9,0.01604
de ,9,0.01604
 Da,9,0.01604
", D",9,0.01604
n d,8,0.01426
el ,8,0.01426
Hee,8,0.01426
ert,8,0.01426
lij,8,0.01426
 En,8,0.01426
hy ,8,0.01426
 hy,8,0.01426
t h,8,0.01426
r s,7,0.01248
 vo,7,0.01248
nde,7,0.01248
cht,7,0.01248
En ,7,0.01248
or ,7,0.01248
ijc,7,0.01248
jck,7,0.01248
 ve,7,0.01248
ver,7,0.01248
