chars,Nombre d'apparitions,Frequence d'apparition
en ,144,0.12152
een,55,0.04641
 ee,52,0.04388
er ,47,0.03966
et ,37,0.03122
ag ,35,0.02954
 za,34,0.02869
aer,33,0.02785
gen,28,0.02363
"n, ",28,0.02363
zag,27,0.02278
"en,",27,0.02278
Ik ,26,0.02194
 Ik,26,0.02194
 ik,24,0.02025
ik ,24,0.02025
ie ,22,0.01857
 me,22,0.01857
te ,21,0.01772
k z,21,0.01772
 da,19,0.01603
ten,19,0.01603
der,18,0.01519
met,18,0.01519
el ,18,0.01519
de ,18,0.01519
at ,17,0.01435
 wa,17,0.01435
 ha,17,0.01435
 En,16,0.0135
En ,16,0.0135
an ,15,0.01266
nde,15,0.01266
 Di,15,0.01266
Die,15,0.01266
n; ,15,0.01266
wee,15,0.01266
en;,14,0.01181
ken,14,0.01181
len,14,0.01181
 de,14,0.01181
oor,14,0.01181
ond,14,0.01181
n d,13,0.01097
sch,12,0.01013
nd ,12,0.01013
 we,12,0.01013
 oo,12,0.01013
g e,12,0.01013
n s,12,0.01013
