chars,Nombre d'apparitions,Frequence d'apparition
en ,17,0.06439
aer,12,0.04545
den,10,0.03788
 ha,10,0.03788
er ,10,0.03788
"en,",9,0.03409
"n, ",9,0.03409
hae,9,0.03409
ijn,8,0.0303
jn ,8,0.0303
 Si,7,0.02652
Sij,7,0.02652
is ,6,0.02273
", S",6,0.02273
 is,6,0.02273
et ,6,0.02273
 de,5,0.01894
ege,5,0.01894
gen,5,0.01894
n h,5,0.01894
 he,4,0.01515
ns ,4,0.01515
s h,4,0.01515
 al,4,0.01515
an ,4,0.01515
ver,4,0.01515
 ve,4,0.01515
and,4,0.01515
nde,4,0.01515
 ge,4,0.01515
n g,4,0.01515
God,4,0.01515
 Go,4,0.01515
zeg,4,0.01515
n V,3,0.01136
"d, ",3,0.01136
n d,3,0.01136
in ,3,0.01136
 in,3,0.01136
 ze,3,0.01136
t o,3,0.01136
eve,3,0.01136
al ,3,0.01136
ven,3,0.01136
ome,3,0.01136
rom,3,0.01136
t v,3,0.01136
't ,3,0.01136
 't,3,0.01136
t a,3,0.01136
