chars,Nombre d'apparitions,Frequence d'apparition
en ,16,0.07111
"n, ",11,0.04889
aer,10,0.04444
"en,",9,0.04
er ,9,0.04
 da,7,0.03111
et ,6,0.02667
een,6,0.02667
t h,5,0.02222
 ee,5,0.02222
 ha,5,0.02222
at ,5,0.02222
an ,5,0.02222
 wa,5,0.02222
eez,4,0.01778
 zo,4,0.01778
wee,4,0.01778
dat,4,0.01778
zen,4,0.01778
eze,4,0.01778
r m,4,0.01778
 ge,4,0.01778
 ik,4,0.01778
aeg,4,0.01778
is ,4,0.01778
 is,4,0.01778
ik ,4,0.01778
van,3,0.01333
n k,3,0.01333
wae,3,0.01333
 va,3,0.01333
k d,3,0.01333
n d,3,0.01333
dan,3,0.01333
n h,3,0.01333
", D",3,0.01333
 te,3,0.01333
gen,3,0.01333
d i,3,0.01333
in ,3,0.01333
 in,3,0.01333
ver,3,0.01333
 vr,3,0.01333
n s,3,0.01333
or ,3,0.01333
oor,3,0.01333
n i,3,0.01333
Men,3,0.01333
 Me,3,0.01333
te ,3,0.01333
