chars,Nombre d'apparitions,Frequence d'apparition
en ,41,0.05452
"n, ",40,0.05319
"en,",34,0.04521
ijn,26,0.03457
et ,25,0.03324
an ,22,0.02926
 mi,20,0.0266
jn ,20,0.0266
at ,18,0.02394
", E",18,0.02394
der,17,0.02261
ij ,17,0.02261
mij,16,0.02128
aar,16,0.02128
 he,15,0.01995
 He,15,0.01995
 u ,15,0.01995
de ,15,0.01995
rin,14,0.01862
 va,14,0.01862
een,14,0.01862
ar ,14,0.01862
erd,14,0.01862
 En,14,0.01862
En ,14,0.01862
den,13,0.01729
 de,13,0.01729
n d,13,0.01729
rde,13,0.01729
Her,12,0.01596
 ge,12,0.01596
"d, ",12,0.01596
van,12,0.01596
ten,11,0.01463
 ee,11,0.01463
 zi,11,0.01463
aan,10,0.0133
"t, ",10,0.0133
t m,10,0.0133
 ve,10,0.0133
", W",10,0.0133
er ,9,0.01197
ver,9,0.01197
 aa,9,0.01197
 me,9,0.01197
 da,9,0.01197
in ,9,0.01197
het,9,0.01197
aat,9,0.01197
sch,9,0.01197
