chars,Nombre d'apparitions,Frequence d'apparition
dt ,24,0.04858
and,20,0.04049
ndt,20,0.04049
ema,19,0.03846
man,19,0.03846
en ,18,0.03644
 ge,17,0.03441
er ,17,0.03441
 Ni,17,0.03441
Nie,17,0.03441
iem,17,0.03441
 he,16,0.03239
t h,14,0.02834
"en,",12,0.02429
"n, ",12,0.02429
ft ,12,0.02429
t g,12,0.02429
ten,10,0.02024
eef,10,0.02024
eft,10,0.02024
hee,9,0.01822
t d,9,0.01822
 de,8,0.01619
 da,8,0.01619
at ,7,0.01417
et ,7,0.01417
ete,7,0.01417
dae,6,0.01215
t. ,6,0.01215
de ,6,0.01215
 we,6,0.01215
men,6,0.01215
aen,6,0.01215
an ,6,0.01215
ort,6,0.01215
n. ,6,0.01215
en.,6,0.01215
t N,6,0.01215
ges,6,0.01215
den,6,0.01215
al ,5,0.01012
nde,5,0.01012
sch,5,0.01012
 Da,5,0.01012
aer,5,0.01012
het,5,0.01012
dat,5,0.01012
eck,5,0.01012
t o,4,0.0081
ter,4,0.0081
